연료원,지역,거래일,충전량 합계(Wh),방전량 합계(Wh)
ESS,충청남도,2024-03-08,555453793,495414646
ESS,충청북도,2024-03-08,214547242,191423161
ESS,강원도,2024-03-09,397758264,357784669
ESS,경기도,2024-03-09,104312565,92233591
ESS,경상남도,2024-03-09,160141797,149869063
ESS,경상북도,2024-03-09,384271268,366265316
ESS,광주시,2024-03-09,11341360,9938040
ESS,대구시,2024-03-09,14332064,12483148
ESS,대전시,2024-03-09,266080,212840
ESS,부산시,2024-03-09,14428700,12902904
ESS,서울시,2024-03-09,802280,698760
ESS,세종시,2024-03-09,8429200,7529380
ESS,울산시,2024-03-09,2386800,1897120
ESS,인천시,2024-03-09,29693716,38083831
ESS,전라남도,2024-03-09,2472809363,2214299010
ESS,전라북도,2024-03-09,310515645,275663979
ESS,제주도,2024-03-09,111483238,100431493
ESS,충청남도,2024-03-09,571100531,509281870
ESS,충청북도,2024-03-09,219645211,197137949
ESS,강원도,2024-03-10,400412533,357821780
ESS,경기도,2024-03-10,102070493,90947109
ESS,경상남도,2024-03-10,163428006,142790896
ESS,경상북도,2024-03-10,442962790,360593401
ESS,광주시,2024-03-10,11346840,10104160
ESS,대구시,2024-03-10,14364664,12510086
ESS,대전시,2024-03-10,264560,214120
ESS,부산시,2024-03-10,14429968,12913416
ESS,서울시,2024-03-10,800560,697920
ESS,세종시,2024-03-10,8415180,7527780
ESS,울산시,2024-03-10,2338920,1867520
ESS,인천시,2024-03-10,29310394,26908431
ESS,전라남도,2024-03-10,2452708891,2211931858
ESS,전라북도,2024-03-10,305698921,268970514
ESS,제주도,2024-03-10,76336625,68779242
ESS,충청남도,2024-03-10,575604240,517130778
ESS,충청북도,2024-03-10,219687642,195844931
ESS,강원도,2024-03-11,233991404,212061596
ESS,경기도,2024-03-11,48237956,42042039
ESS,경상남도,2024-03-11,126229780,110360791
ESS,경상북도,2024-03-11,338486016,313136255
ESS,광주시,2024-03-11,7875760,6825040
ESS,대구시,2024-03-11,11529480,9978844
ESS,대전시,2024-03-11,151240,114560
ESS,부산시,2024-03-11,13321904,11914732
ESS,서울시,2024-03-11,412120,335560
ESS,세종시,2024-03-11,5701440,5085940
ESS,울산시,2024-03-11,1623340,1269280
ESS,인천시,2024-03-11,14142035,11798465
ESS,전라남도,2024-03-11,1467722789,1341721684
ESS,전라북도,2024-03-11,212821882,188410299
ESS,제주도,2024-03-11,64746613,57641776
ESS,충청남도,2024-03-11,360749969,318133061
ESS,충청북도,2024-03-11,141659293,127360497
ESS,강원도,2024-03-12,179823969,156821494
ESS,경기도,2024-03-12,49476791,43097061
ESS,경상남도,2024-03-12,140687420,118531700
ESS,경상북도,2024-03-12,222746821,238933456
ESS,광주시,2024-03-12,4751080,3772440
ESS,대구시,2024-03-12,9387226,8005930
ESS,대전시,2024-03-12,176960,134480
ESS,부산시,2024-03-12,12518868,11222688
ESS,서울시,2024-03-12,333640,261320
ESS,세종시,2024-03-12,1831660,1576480
ESS,울산시,2024-03-12,1114000,841980
ESS,인천시,2024-03-12,30094225,9411904
ESS,전라남도,2024-03-12,970090147,839157405
ESS,전라북도,2024-03-12,164373838,147068299
ESS,제주도,2024-03-12,98744573,87345344
ESS,충청남도,2024-03-12,239826170,209014094
ESS,충청북도,2024-03-12,85381315,73776033
ESS,강원도,2024-03-13,385245272,334634116
ESS,경기도,2024-03-13,105456204,93320743
ESS,경상남도,2024-03-13,170752545,149122601
ESS,경상북도,2024-03-13,467171729,366318264
ESS,광주시,2024-03-13,11326840,9990600
ESS,대구시,2024-03-13,14356968,12475432
ESS,대전시,2024-03-13,261480,214240
ESS,부산시,2024-03-13,14432140,12902040
ESS,서울시,2024-03-13,807240,696560
ESS,세종시,2024-03-13,8555180,7525860
ESS,울산시,2024-03-13,2305280,1824060
ESS,인천시,2024-03-13,41165361,37927631
ESS,전라남도,2024-03-13,2475597279,2246039708
ESS,전라북도,2024-03-13,319337134,279325574
ESS,제주도,2024-03-13,99501543,89957435
ESS,충청남도,2024-03-13,579820771,516860721
ESS,충청북도,2024-03-13,218894216,193539926
ESS,강원도,2024-03-14,371878041,329295251
ESS,경기도,2024-03-14,104507647,89810397
ESS,경상남도,2024-03-14,169237225,151178803
ESS,경상북도,2024-03-14,413755696,366128317
ESS,광주시,2024-03-14,11319360,10152240
ESS,대구시,2024-03-14,14306448,12492226
ESS,대전시,2024-03-14,259760,213800
ESS,부산시,2024-03-14,14398572,12924740
ESS,서울시,2024-03-14,794080,457760
ESS,세종시,2024-03-14,8381160,7487280
ESS,울산시,2024-03-14,2337600,1860000
ESS,인천시,2024-03-14,34712828,34744592
ESS,전라남도,2024-03-14,2439690184,2203670103
ESS,전라북도,2024-03-14,315067140,282667929
ESS,제주도,2024-03-14,65341672,58097354
ESS,충청남도,2024-03-14,577197121,517464318
ESS,충청북도,2024-03-14,207279386,185319352
ESS,강원도,2024-03-15,370940561,339832139
ESS,경기도,2024-03-15,102532666,95117297
ESS,경상남도,2024-03-15,171038763,151505702
ESS,경상북도,2024-03-15,411282812,362377072
ESS,광주시,2024-03-15,11505400,10240160
ESS,대구시,2024-03-15,14342046,12492814
ESS,대전시,2024-03-15,260320,214640
ESS,부산시,2024-03-15,14425588,12941964
ESS,서울시,2024-03-15,528440,696720
ESS,세종시,2024-03-15,8412900,7526240
ESS,울산시,2024-03-15,2343060,1862980
ESS,인천시,2024-03-15,37691035,29923395
ESS,전라남도,2024-03-15,2472849125,2230540097
ESS,전라북도,2024-03-15,319004762,281979025
ESS,제주도,2024-03-15,54812937,47998478
ESS,충청남도,2024-03-15,582863523,521212302
ESS,충청북도,2024-03-15,217212032,194676607
ESS,강원도,2024-03-16,381491692,343753170
ESS,경기도,2024-03-16,104804681,93730822
ESS,경상남도,2024-03-16,169828188,149196994
ESS,경상북도,2024-03-16,389309471,363132060
ESS,광주시,2024-03-16,11466240,10069040
ESS,대구시,2024-03-16,14355964,12515302
ESS,대전시,2024-03-16,257000,212840
ESS,부산시,2024-03-16,14442624,12956132
ESS,서울시,2024-03-16,797320,695840
ESS,세종시,2024-03-16,8398560,7526920
ESS,울산시,2024-03-16,2328580,1856460
ESS,인천시,2024-03-16,26659835,31041918
ESS,전라남도,2024-03-16,2470005836,2232536926
ESS,전라북도,2024-03-16,314309121,278513318
ESS,제주도,2024-03-16,51912672,45361898
ESS,충청남도,2024-03-16,565527618,505729816
ESS,충청북도,2024-03-16,217185051,194887684
ESS,강원도,2024-03-17,377954713,341045078
ESS,경기도,2024-03-17,102665140,91756420
ESS,경상남도,2024-03-17,169031283,150660346
ESS,경상북도,2024-03-17,406286364,344573715
ESS,광주시,2024-03-17,10835840,9731440
ESS,대구시,2024-03-17,12674784,10989764
ESS,대전시,2024-03-17,243000,203440
ESS,부산시,2024-03-17,14367616,12885632
ESS,서울시,2024-03-17,798760,696640
ESS,세종시,2024-03-17,7171760,6433620
ESS,울산시,2024-03-17,2320820,1850320
ESS,인천시,2024-03-17,54306309,32766074
ESS,전라남도,2024-03-17,2286372940,2034340949
ESS,전라북도,2024-03-17,296719640,264539891
ESS,제주도,2024-03-17,81107386,70952733
ESS,충청남도,2024-03-17,555691383,497836987
ESS,충청북도,2024-03-17,196225763,174875980
ESS,강원도,2024-03-18,395789660,349997013
ESS,경기도,2024-03-18,104171926,92613669
ESS,경상남도,2024-03-18,170192667,139861603
ESS,경상북도,2024-03-18,375594829,358142270
ESS,광주시,2024-03-18,11337160,9873720
ESS,대구시,2024-03-18,14321964,12485252
ESS,대전시,2024-03-18,260160,214120
ESS,부산시,2024-03-18,14460716,12451428
ESS,서울시,2024-03-18,800800,696480
ESS,세종시,2024-03-18,8404200,7514420
ESS,울산시,2024-03-18,2227240,1772880
ESS,인천시,2024-03-18,26961962,38023556
ESS,전라남도,2024-03-18,2490752209,2249613598
ESS,전라북도,2024-03-18,314515534,279362524
ESS,제주도,2024-03-18,79816952,71708199
ESS,충청남도,2024-03-18,574879616,515883976
ESS,충청북도,2024-03-18,209806751,188863951
ESS,강원도,2024-03-19,153495975,138137915
ESS,경기도,2024-03-19,55977873,48907305
ESS,경상남도,2024-03-19,141783754,136385915
ESS,경상북도,2024-03-19,371609476,299668374
ESS,광주시,2024-03-19,8771480,7785680
ESS,대구시,2024-03-19,11910420,10291090
ESS,대전시,2024-03-19,207320,166280
ESS,부산시,2024-03-19,13723668,13000256
ESS,서울시,2024-03-19,399040,326440
ESS,세종시,2024-03-19,4113840,3686980
ESS,울산시,2024-03-19,2033100,1625820
ESS,인천시,2024-03-19,42535706,29192561
ESS,전라남도,2024-03-19,2435189260,2194118882
ESS,전라북도,2024-03-19,212603816,186753952
ESS,제주도,2024-03-19,82034432,72394706
ESS,충청남도,2024-03-19,468280407,420661816
ESS,충청북도,2024-03-19,83923004,73578727
ESS,강원도,2024-03-20,285884065,256642721
ESS,경기도,2024-03-20,103570088,91823363
ESS,경상남도,2024-03-20,170818169,149346639
ESS,경상북도,2024-03-20,396907643,353754984
ESS,광주시,2024-03-20,11445560,9818520
ESS,대구시,2024-03-20,14266930,12415448
ESS,대전시,2024-03-20,258560,207760
ESS,부산시,2024-03-20,14705276,13185308
ESS,서울시,2024-03-20,792000,697840
ESS,세종시,2024-03-20,8515020,7515740
ESS,울산시,2024-03-20,2326260,1853920
ESS,인천시,2024-03-20,35551428,30494672
ESS,전라남도,2024-03-20,2462709235,2219850630
ESS,전라북도,2024-03-20,311680925,277134530
ESS,제주도,2024-03-20,113179615,98747752
ESS,충청남도,2024-03-20,580671728,517854711
ESS,충청북도,2024-03-20,210053134,186340971
ESS,강원도,2024-03-21,370700567,338351161
ESS,경기도,2024-03-21,103196481,92048833
ESS,경상남도,2024-03-21,161570081,150606996
ESS,경상북도,2024-03-21,400412255,357308609
ESS,광주시,2024-03-21,11325600,10090680
ESS,대구시,2024-03-21,14337916,12481174
ESS,대전시,2024-03-21,260200,212480
ESS,부산시,2024-03-21,14703708,13193780
ESS,서울시,2024-03-21,791120,699880
ESS,세종시,2024-03-21,8399620,7508600
ESS,울산시,2024-03-21,2355860,1729740
ESS,인천시,2024-03-21,26360794,28061429
ESS,전라남도,2024-03-21,2461950486,2243126254
ESS,전라북도,2024-03-21,316414906,281675575
ESS,제주도,2024-03-21,96837720,90369735
ESS,충청남도,2024-03-21,567994221,508449219
ESS,충청북도,2024-03-21,218109967,190570044
ESS,강원도,2024-03-22,358107292,310202488
ESS,경기도,2024-03-22,87188733,77528910
ESS,경상남도,2024-03-22,164934086,140153340
ESS,경상북도,2024-03-22,410705875,360689624
ESS,광주시,2024-03-22,10209640,9164560
ESS,대구시,2024-03-22,13720942,11965444
ESS,대전시,2024-03-22,251480,208960
ESS,부산시,2024-03-22,14529300,13041040
ESS,서울시,2024-03-22,530200,457560
ESS,세종시,2024-03-22,7968400,7120600
ESS,울산시,2024-03-22,2150240,1844940
ESS,인천시,2024-03-22,32314324,25567822
ESS,전라남도,2024-03-22,2451472539,2180118719
ESS,전라북도,2024-03-22,305059126,272923446
ESS,제주도,2024-03-22,112881657,100809938
ESS,충청남도,2024-03-22,539273076,482437110
ESS,충청북도,2024-03-22,207462748,181904732
ESS,강원도,2024-03-23,367503502,343071820
ESS,경기도,2024-03-23,105685005,93767192
ESS,경상남도,2024-03-23,168339479,150203222
ESS,경상북도,2024-03-23,410460382,365819305
ESS,광주시,2024-03-23,11502960,10164680
ESS,대구시,2024-03-23,14347296,12473056
ESS,대전시,2024-03-23,249920,212240
ESS,부산시,2024-03-23,14732908,13198284
ESS,서울시,2024-03-23,791640,700040
ESS,세종시,2024-03-23,8397800,7523480
ESS,울산시,2024-03-23,2338240,1856900
ESS,인천시,2024-03-23,34776687,26361148
ESS,전라남도,2024-03-23,2464259680,2221993665
ESS,전라북도,2024-03-23,320519156,283627833
ESS,제주도,2024-03-23,65344071,55554010
ESS,충청남도,2024-03-23,577925482,509403540
ESS,충청북도,2024-03-23,205713690,188088651
ESS,강원도,2024-03-24,399173813,340693833
ESS,경기도,2024-03-24,104797486,93425571
ESS,경상남도,2024-03-24,44070985,32767699
ESS,경상북도,2024-03-24,281686582,254540850
ESS,광주시,2024-03-24,2985400,2291160
ESS,대구시,2024-03-24,4562742,3601110
ESS,대전시,2024-03-24,115760,90960
ESS,부산시,2024-03-24,2849068,2289400
ESS,서울시,2024-03-24,787400,699320
ESS,세종시,2024-03-24,5555660,4992460
ESS,울산시,2024-03-24,476240,325000
ESS,인천시,2024-03-24,32546245,32835384
ESS,전라남도,2024-03-24,404701208,334012757
ESS,전라북도,2024-03-24,138231990,119230579
ESS,제주도,2024-03-24,62807443,55550330
ESS,충청남도,2024-03-24,501077769,451419006
ESS,충청북도,2024-03-24,190517742,170338749
ESS,강원도,2024-03-25,126375971,111023058
ESS,경기도,2024-03-25,31691845,26609920
ESS,경상남도,2024-03-25,39248324,28542441
ESS,경상북도,2024-03-25,176882223,146369722
ESS,광주시,2024-03-25,2847880,2137280
ESS,대구시,2024-03-25,2325358,1497938
ESS,대전시,2024-03-25,64760,39840
ESS,부산시,2024-03-25,1753184,1326536
ESS,서울시,2024-03-25,200640,147400
ESS,세종시,2024-03-25,2082060,1799320
ESS,울산시,2024-03-25,216960,85600
ESS,인천시,2024-03-25,34980960,15458752
ESS,전라남도,2024-03-25,451242560,362882422
ESS,전라북도,2024-03-25,76975108,61988231
ESS,제주도,2024-03-25,61520916,56220947
ESS,충청남도,2024-03-25,146023936,119912371
ESS,충청북도,2024-03-25,76941460,66598792
ESS,강원도,2024-03-26,218594007,203270067
ESS,경기도,2024-03-26,93813743,82796276
ESS,경상남도,2024-03-26,96484692,94003089
ESS,경상북도,2024-03-26,207964026,232502732
ESS,광주시,2024-03-26,8161440,7088120
ESS,대구시,2024-03-26,6631062,5423670
ESS,대전시,2024-03-26,231000,185040
ESS,부산시,2024-03-26,6783140,5832484
ESS,서울시,2024-03-26,793640,700400
ESS,세종시,2024-03-26,6176400,5390460
ESS,울산시,2024-03-26,533000,403960
ESS,인천시,2024-03-26,24564592,34959072
ESS,전라남도,2024-03-26,1660967230,1461614743
ESS,전라북도,2024-03-26,248961121,218334208
ESS,제주도,2024-03-26,86326978,77118213
ESS,충청남도,2024-03-26,552570737,490263457
ESS,충청북도,2024-03-26,120574670,105077775
ESS,강원도,2024-03-27,372178394,332332649
ESS,경기도,2024-03-27,105458893,93896552
ESS,경상남도,2024-03-27,160306138,137187434
ESS,경상북도,2024-03-27,372921749,335931148
ESS,광주시,2024-03-27,10354360,9004640
ESS,대구시,2024-03-27,14346622,12456080
ESS,대전시,2024-03-27,253080,211480
ESS,부산시,2024-03-27,14730908,13152268
ESS,서울시,2024-03-27,791680,695080
ESS,세종시,2024-03-27,6378820,5684900
ESS,울산시,2024-03-27,1977060,1589160
ESS,인천시,2024-03-27,24635497,21863911
ESS,전라남도,2024-03-27,2351202043,2131555509
ESS,전라북도,2024-03-27,312034795,276794317
ESS,제주도,2024-03-27,53240238,46567934
ESS,충청남도,2024-03-27,573036025,517700461
ESS,충청북도,2024-03-27,212157125,188605831
ESS,강원도,2024-03-28,111434178,86115473
ESS,경기도,2024-03-28,21462673,17145380
ESS,경상남도,2024-03-28,26948400,12068691
ESS,경상북도,2024-03-28,131004052,57000991
ESS,광주시,2024-03-28,1341800,894440
ESS,대구시,2024-03-28,1517590,835514
ESS,대전시,2024-03-28,41840,19000
ESS,부산시,2024-03-28,750492,399360
ESS,서울시,2024-03-28,165760,101760
ESS,세종시,2024-03-28,531900,429600
ESS,울산시,2024-03-28,193480,32360
ESS,인천시,2024-03-28,23643356,12876348
ESS,전라남도,2024-03-28,214428863,129562656
ESS,전라북도,2024-03-28,28728782,18011318
ESS,제주도,2024-03-28,71588618,63772675
ESS,충청남도,2024-03-28,118353099,97379906
ESS,충청북도,2024-03-28,28901820,24186408
ESS,강원도,2024-03-29,174697502,152181045
ESS,경기도,2024-03-29,26263962,21072556
ESS,경상남도,2024-03-29,159337811,139314752
ESS,경상북도,2024-03-29,377668440,324346549
ESS,광주시,2024-03-29,7059360,5914560
ESS,대구시,2024-03-29,14173170,12221622
ESS,대전시,2024-03-29,115840,81960
ESS,부산시,2024-03-29,14694672,13135968
ESS,서울시,2024-03-29,243640,171840
ESS,세종시,2024-03-29,3712440,3190000
ESS,울산시,2024-03-29,2276960,1828040
ESS,인천시,2024-03-29,37740846,22201674
ESS,전라남도,2024-03-29,1812515156,1613503957
ESS,전라북도,2024-03-29,156525803,132814191
ESS,제주도,2024-03-29,101717730,91049957
ESS,충청남도,2024-03-29,157426598,126952312
ESS,충청북도,2024-03-29,91274030,77779992
ESS,강원도,2024-03-30,331673198,286335539
ESS,경기도,2024-03-30,93164595,81840406
ESS,경상남도,2024-03-30,142960672,125704575
ESS,경상북도,2024-03-30,378389492,334889444
ESS,광주시,2024-03-30,11490480,10242440
ESS,대구시,2024-03-30,12373374,10703376
ESS,대전시,2024-03-30,234960,190800
ESS,부산시,2024-03-30,13416236,11986920
ESS,서울시,2024-03-30,801120,696320
ESS,세종시,2024-03-30,6946780,6032560
ESS,울산시,2024-03-30,1810000,1408880
ESS,인천시,2024-03-30,35600330,35163125
ESS,전라남도,2024-03-30,2454037667,2195118694
ESS,전라북도,2024-03-30,270187879,236108283
ESS,제주도,2024-03-30,64386170,53594186
ESS,충청남도,2024-03-30,498123062,439536264
ESS,충청북도,2024-03-30,191826421,168879347
ESS,강원도,2024-03-31,385815832,345052768
ESS,경기도,2024-03-31,104353281,92642342
ESS,경상남도,2024-03-31,160323527,139379625
ESS,경상북도,2024-03-31,345712292,366226140
ESS,광주시,2024-03-31,11379040,9935840
ESS,대구시,2024-03-31,14310496,12440580
ESS,대전시,2024-03-31,256640,213960
ESS,부산시,2024-03-31,14548880,7891800
ESS,서울시,2024-03-31,799480,697240
ESS,세종시,2024-03-31,8474260,7576900
ESS,울산시,2024-03-31,2240720,1797400
ESS,인천시,2024-03-31,44631601,36005554
ESS,전라남도,2024-03-31,2396790733,2177032056
ESS,전라북도,2024-03-31,313477171,277494764
ESS,제주도,2024-03-31,39646418,33282840
ESS,충청남도,2024-03-31,583484339,519804221
ESS,충청북도,2024-03-31,210468920,189101796
ESS,강원도,2024-04-01,395106907,352886015
ESS,경기도,2024-04-01,102085995,89525245
ESS,경상남도,2024-04-01,165444373,145881292
ESS,경상북도,2024-04-01,476891378,365472812
ESS,광주시,2024-04-01,11540760,10254360
ESS,대구시,2024-04-01,14334536,12458192
ESS,대전시,2024-04-01,256680,214600
ESS,부산시,2024-04-01,9139116,13193736
ESS,서울시,2024-04-01,799480,696560
ESS,세종시,2024-04-01,8471560,7594600
ESS,울산시,2024-04-01,2324040,1832660
ESS,인천시,2024-04-01,27301642,36122104
ESS,전라남도,2024-04-01,2450678903,2236440366
ESS,전라북도,2024-04-01,313093299,279607811
ESS,제주도,2024-04-01,46316456,40211992
ESS,충청남도,2024-04-01,558514094,496477734
ESS,충청북도,2024-04-01,212108623,184158779
ESS,강원도,2024-04-02,360918726,336376895
ESS,경기도,2024-04-02,100224599,90639822
ESS,경상남도,2024-04-02,150313542,133398308
ESS,경상북도,2024-04-02,407711938,357501768
ESS,광주시,2024-04-02,10427760,9239840
ESS,대구시,2024-04-02,13325876,11587172
ESS,대전시,2024-04-02,245240,205920
ESS,부산시,2024-04-02,13636212,12247404
ESS,서울시,2024-04-02,799120,696000
ESS,세종시,2024-04-02,8397220,7540560
ESS,울산시,2024-04-02,1850060,1455260
ESS,인천시,2024-04-02,39171606,30750471
ESS,전라남도,2024-04-02,2098468307,1865037520
